record_id,product_class,title,source_platform,source_page_url,creator,license_id,license_url,license_evidence_url,license_checked_at,duration_seconds,width,height,language,procedure_or_scene,relevance,commercial_use,modification,redistribution_rule,personality_or_privacy,status,status_reason,reviewer_1,reviewer_2,local_file_sha256,notes
printer-028,Printer,how to reset canon g2010 printer | Easy Without Programs!,Internet Archive,https://archive.org/details/youtube-ElnQiJlRYEI,SRC TECHNOLOGY- NEWS,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-ElnQiJlRYEI,2026-07-22,226.88,854,480,und,"paper printer setup, operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,cfc915d07e1fcb72d74d67acbfd1510d9e5f9542315287d8086ca239bca4cd01,development_candidate; archive_file=ElnQiJlRYEI.mp4
printer-029,Printer,"How to Connect an HP Printer to a Wi-Fi Network with HP Smart – Windows 10, 11 | @HPSupport",Internet Archive,https://archive.org/details/youtube-tg2BHRfT2a4,HP Support,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-tg2BHRfT2a4,2026-07-22,431.66,854,480,und,"paper printer setup, operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,92308a9916b61a71e841c540ed4854fafebd69d3c954cf224d739e6b92cd69d7,development_candidate; archive_file=tg2BHRfT2a4.mp4
printer-030,Printer,How to Scan Document or Photo from Canon G2010 Printer | Step by Step | Canon Pixma G2010 | In Hindi,Internet Archive,https://archive.org/details/youtube-10WLJY8r_Jc,SM Techno Hindi,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-10WLJY8r_Jc,2026-07-22,342.26,854,480,und,"paper printer setup, operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,development_candidate; archive_file=10WLJY8r_Jc.mp4
printer-031,Printer,How to Scan Document or Photo from Canon G2010 Printer | Canon G2010 Scan Kaise Kare,Internet Archive,https://archive.org/details/youtube-SG2999EuGoo,Tech SD Support,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-SG2999EuGoo,2026-07-22,300.61,854,480,und,"paper printer setup, operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,35806ce09e047246a6f62925c1b011680df049aeace484637b6c00349e41ebde,development_candidate; archive_file=SG2999EuGoo.mp4
printer-032,Printer,HOW TO RESET CANON G2010 PIXMA PRINTER (Support code: 5B00),Internet Archive,https://archive.org/details/youtube-Wle8uA_bYoE,mikbes,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-Wle8uA_bYoE,2026-07-22,348.82,854,480,und,"paper printer setup, operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,ebfa368f4841be2eb6c7318b9ab10019b18a409cbebfa503641ef4eeaf986753,development_candidate; archive_file=Wle8uA_bYoE.mp4
printer-033,Printer,Canon G2010 E03 error Problem Solve 100 % II Canon Printer Paper Jam Solution P03 error,Internet Archive,https://archive.org/details/youtube-fU2ZXoJ4oE4,Surajit Printer Point,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-fU2ZXoJ4oE4,2026-07-22,730.53,910,480,und,"paper printer setup, operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,5336354ceb66e465d434edacec7b723c78d8a007f951616b67ba0d2bbfbc5110,development_candidate; archive_file=fU2ZXoJ4oE4.mp4
vacuum-027,Vacuum,GoAnimate Toons: Robot Vacuum,Internet Archive,https://archive.org/details/go-animate-toons-robot-vacuum,RokuKun,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/go-animate-toons-robot-vacuum,2026-07-22,1653.54,640,360,eng,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,295a1953af495bf98c989258a2c3ebd210ab645c0fd3612cbf048704a2835b09,development_candidate; archive_file=GoAnimate Toons Robot Vacuum.mp4
vacuum-028,Vacuum,GoAnimate Toons: Robot Vacuum (720p),Internet Archive,https://archive.org/details/go-animate-toons-robot-vacuum-720p,RokuKun,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/go-animate-toons-robot-vacuum-720p,2026-07-22,1653.56,1280,720,eng,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,0702c0f08c8f739904eba0f912230d13464aadbb03c05f54e11dfd8bf51126e8,development_candidate; archive_file=GoAnimate Toons Robot Vacuum (720p).mp4
vacuum-029,Vacuum,How To Clean A Robot Vacuum | Samsung Jet Bot™ Vacuum | Samsung UK,Internet Archive,https://archive.org/details/youtube-QC9Fu9mNOG8,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-QC9Fu9mNOG8,2026-07-22,92.04,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,a205d00706bd2ca9a6246f9c47324cbdc82ca7be90d99ed359a541152f286acb,development_candidate; archive_file=QC9Fu9mNOG8.mp4
vacuum-030,Vacuum,Best Handheld Vacuum Cleaner | Handy Vacuum Cleaner | Unboxing,Internet Archive,https://archive.org/details/youtube-9lXmkHXsiEw,LittleBee,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-9lXmkHXsiEw,2026-07-22,749.85,854,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,060a913305c3d4ad4ea735d2196edd9726aacf5a05990e5e1366c02b926faa4c,development_candidate; archive_file=9lXmkHXsiEw.mp4
vacuum-031,Vacuum,“PITCH PLANT PROFIT” 1950’S SEARS & ROEBUCK VACUUM CLEANER SALESMAN PITCH TRAINING FILM 87054,Internet Archive,https://archive.org/details/87054-pitch-plant-profit,PeriscopeFilm,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/87054-pitch-plant-profit,2026-07-22,796.84,844,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,71634a2c617ab8b20640162b2eea751a57f3e614cc4d020c445f74e29f4718f4,development_candidate; archive_file=87054+Pitch+Plant+Profit.mp4
vacuum-032,Vacuum,How To Set Up A Robot Vacuum | Samsung Jet Bot™ Vacuum | Samsung UK,Internet Archive,https://archive.org/details/youtube-ypES7umF7z0,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-ypES7umF7z0,2026-07-22,99.68,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,f90f5fc06f024f259f0cacec86b6100460fb532bde4f61028a348ea27dc4c57b,development_candidate; archive_file=ypES7umF7z0.mp4
vacuum-033,Vacuum,Lifting a car with a vacuum cleaner and a tarp // Demonstration of Pressure,Internet Archive,https://archive.org/details/youtube-ARnpo_32m4k,Bruce Yeany,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-ARnpo_32m4k,2026-07-22,420.63,640,360,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,d1ee342a6f98a56237ed8de6bbe8ba6f5d2170dc87b3e631aa39f5b756c328cb,development_candidate; archive_file=Bruce_Yeany-Lifting_a_car_with_a_vacuum_cleaner_and_a_tarp_Demonstration_of_Pressure-ARnpo_32m4k.mp4
vacuum-034,Vacuum,[LG Vacuum cleaner] - How to disassemble and assemble the A9 Tower All-in-one station,Internet Archive,https://archive.org/details/youtube-zcH8CT_xikE,LG customer support Europe_official,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-zcH8CT_xikE,2026-07-22,412.53,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,28385acda6e9b8d6219cc98d9db4c88f61ca03a9a1c2ac9c23d7b3cd16445f6e,development_candidate; archive_file=zcH8CT_xikE.mp4
vacuum-035,Vacuum,Eureka Whirlwind Vacuum Cleaner Ad CBS/WOIO 19 1999-11-18,Internet Archive,https://archive.org/details/CLE-B04_29449-29897,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/CLE-B04_29449-29897,2026-07-22,14.98,640,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,1a15945c3e9967371184d52d0113475eee027e4ea14995147b5e6318f728ab0a,development_candidate; archive_file=29449_Eureka-Whirlwind-Vacuum-Cleaner-Ad-CBS-WOIO-19_1999-11-18.ia.mp4
vacuum-036,Vacuum,Eureka Whirlwind Vacuum Cleaner Commercial TNN 1999-04-27,Internet Archive,https://archive.org/details/NJY-016_446136-447039,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/NJY-016_446136-447039,2026-07-22,30.16,640,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,104e63af2226cfa7ac3d66c772f5fb65c67d1cbe70b1b6a14d9235208f169e61,development_candidate; archive_file=446136_Eureka-Whirlwind-Vacuum-Cleaner-Commercial-TNN_1999-04-27.ia.mp4
vacuum-037,Vacuum,Vacuuming the City's Sewage,Internet Archive,https://archive.org/details/coatx-Vacuuming_the_City_s_Sewage,Allen City TV,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/coatx-Vacuuming_the_City_s_Sewage,2026-07-22,65.67,853,480,English,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,9cbadab828159900cce7b7beef00c2ee914b5c3d71e89658909e5ab7be072fe6,development_candidate; archive_file=Vacuuming_the_City_s_Sewage.mp4
vacuum-038,Vacuum,How to recharge the battery of your Samsung Jet™ vacuum cleaner,Internet Archive,https://archive.org/details/youtube-Dk6gd7CTQJw,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-Dk6gd7CTQJw,2026-07-22,89,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,bdb2b210a5e1333da6e00ac8b794b44c8216a74553ac966debdc7e9c0572e292,development_candidate; archive_file=Dk6gd7CTQJw.mp4
vacuum-039,Vacuum,Ultraman -ish Vacuum Cleaner Commercial,Internet Archive,https://archive.org/details/japanese-vacuum-cleaner-commercial,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/japanese-vacuum-cleaner-commercial,2026-07-22,109.3,854,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,2cc8b05753474c6289b5db3f470fa3c098d9dddd99de912b340944f64f4a2491,development_candidate; archive_file=Japanese Vacuum Cleaner Commercial.mp4
vacuum-040,Vacuum,Samsung Jet Bot AI+ | The World’s 1st Intel AI powered Smart Robot Vacuum,Internet Archive,https://archive.org/details/youtube-J8ttGSr8t3Y,Samsung Switzerland,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-J8ttGSr8t3Y,2026-07-22,87.68,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,343cac1378e5b27261399cdc8875a30268edb9ceec6603f7b0feb31a1f33946d,development_candidate; archive_file=J8ttGSr8t3Y.mp4
vacuum-041,Vacuum,Vacuum Cleaner To Sweep The Ocean Floor,Internet Archive,https://archive.org/details/youtube-pVc_Vr4-pqU,Interesting Engineering,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-pVc_Vr4-pqU,2026-07-22,250.01,854,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,acf7fe2f12e7272d12c75aa99b31bc89e3ae05ddebaa0da255ddc9b6a0c0aa64,development_candidate; archive_file=pVc_Vr4-pqU.mp4
vacuum-042,Vacuum,Brother Mickey Mouse and Sister Minnie Mouse Gets Stuck on the Vacuum Cleaner! Mickey Mouse and Minnie Mouse Funny Cartoon For Kids,Internet Archive,https://archive.org/details/brother-mickey-mouse-and-sister-minnie-mouse-gets-stuck-on-the-vacuum-cleaner,Elsagate Archive Videos,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/brother-mickey-mouse-and-sister-minnie-mouse-gets-stuck-on-the-vacuum-cleaner,2026-07-22,603.84,1280,720,eng,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,014987042ce7934db503e1660fb0ebd37fba74113fc17a69099bc3672d01c8c8,development_candidate; archive_file=Brother Mickey Mouse & Sister Minnie Mouse Gets Stuck on Vacuum Cleaner! Mickey Mouse & Minnie Mouse Funny Cartoon for Kids.ia.mp4
vacuum-044,Vacuum,Black & Decker Vacuum Cleaner Power Pro 1991 Commercial,Internet Archive,https://archive.org/details/black-decker-vacuum-cleaner-power-pro-1991-commercial,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/black-decker-vacuum-cleaner-power-pro-1991-commercial,2026-07-22,30.24,320,240,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,6f0a650c5ca7200b4a995c0572337d60bf43421380e98ef91a665b8ec46dc9be,development_candidate; archive_file=Black & Decker Vacuum Cleaner Power Pro 1991 Commercial.ia.mp4
vacuum-045,Vacuum,Up to 60 minutes of cleaning on one charge | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-od-SDectzW8,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-od-SDectzW8,2026-07-22,11.22,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,9daff8c7f053d0cce723eabbb4223c28a8c98bb07eb513fedfc19c2118a68f01,development_candidate; archive_file=od-SDectzW8.mp4
vacuum-046,Vacuum,Flexible 2-in-1 storing and charging options | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-HZetIZTGjRw,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-HZetIZTGjRw,2026-07-22,16.16,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,4a6db8c42d386db70023d902d395d8cfc4d5f652386d5dad7aa9d2ee30f4aa67,development_candidate; archive_file=HZetIZTGjRw.mp4
vacuum-047,Vacuum,How To Clean A Vacuum Cleaner | Samsung Jet™ 90 Vacuum | Samsung UK,Internet Archive,https://archive.org/details/youtube-3sgGbC0ZRvI,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-3sgGbC0ZRvI,2026-07-22,89.33,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,67496a62ba71c65609d1359e564cb0d6e9339a06a0c21fafaad35848c0c5dec3,development_candidate; archive_file=3sgGbC0ZRvI.mp4
vacuum-048,Vacuum,How To Set Up A Vacuum Cleaner | Samsung Jet 90 Vacuum | Samsung UK,Internet Archive,https://archive.org/details/youtube-e1nVFENggPM,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-e1nVFENggPM,2026-07-22,56.54,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,6a027635ec8b36e7a7d27e75b6bd25b5442ee1daae8b1e85e6aad7478434dcbd,development_candidate; archive_file=e1nVFENggPM.mp4
vacuum-049,Vacuum,How to replace and clean the fine dust filters - Cordless Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-NfRxRDRrQL4,LG USA,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-NfRxRDRrQL4,2026-07-22,57.03,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,b9073341e2576b998111da86b280d69f042cba5bd897de5354de56b736cd75e8,development_candidate; archive_file=NfRxRDRrQL4.mp4
vacuum-050,Vacuum,[LG Vacuum cleaner] - How to install and use the A9K CordZero,Internet Archive,https://archive.org/details/youtube-H-P4SOWj36w,LG customer support Europe_official,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-H-P4SOWj36w,2026-07-22,398.04,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,c98b4a85f658a259e0345df3b1fef5789fd87248876cce658ecf9be0adb52ac7,development_candidate; archive_file=H-P4SOWj36w.mp4
vacuum-051,Vacuum,How to clean the dustbin of your Samsung Jet™ Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-LOTmO67RmRA,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-LOTmO67RmRA,2026-07-22,122.14,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,9c6c721d840cdb054b7445949ca4681320181d80501ef44ddd3d6b1e7470c8c9,development_candidate; archive_file=LOTmO67RmRA.mp4
vacuum-052,Vacuum,BESPOKE JET AI Vacuum Cleaner: Introduction Film l Samsung,Internet Archive,https://archive.org/details/youtube-yaQeyOuiP-4,Samsung,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-yaQeyOuiP-4,2026-07-22,174.89,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,a3d5f7864d3f57dade582bb75e1e0e7c381155e253564732e24490d850c97e5e,development_candidate; archive_file=yaQeyOuiP-4.mp4
vacuum-053,Vacuum,Best Vacuum Cleaner For Hardwood Floors,Internet Archive,https://archive.org/details/best-vacuum-cleaner-for-hardwood-floors,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/best-vacuum-cleaner-for-hardwood-floors,2026-07-22,28.53,1920,1080,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,fd676f1d4b65bc86f0bec3b206568bbcb668d4fd982f1ecccd9aa0bea3dcd188,development_candidate; archive_file=Best vacuum cleaner for hardwood floors.ia.mp4
vacuum-054,Vacuum,Samsung Vacuum Cleaner Range Explained | Samsung UK,Internet Archive,https://archive.org/details/youtube-zNJCvk5Nu9A,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-zNJCvk5Nu9A,2026-07-22,135.16,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,907f882ae6da339fa360f33a96e97b061358e9a91db62876eef7372afe734b1e,development_candidate; archive_file=zNJCvk5Nu9A.mp4
vacuum-055,Vacuum,Strong Suction power | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-NjlF46DPOIQ,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-NjlF46DPOIQ,2026-07-22,9.31,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,85b6ff84a8a53d64683c0f72aabd7cc65a91817b11205a0ed5d91e713cb99eb6,development_candidate; archive_file=NjlF46DPOIQ.mp4
vacuum-056,Vacuum,Samsung Jet™ Vacuum Cleaner - the perfectly designed cleaning solution for your home,Internet Archive,https://archive.org/details/youtube-o-_MYHj_Wog,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-o-_MYHj_Wog,2026-07-22,13.51,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,fc13bab55a21d45e716d0a6f62b43fef74fcb9405df40963ca973be61b73216b,development_candidate; archive_file=o-_MYHj_Wog.mp4
vacuum-057,Vacuum,Easy to clean Washable Dust bin and parts | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-VG3aaDpKe-I,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-VG3aaDpKe-I,2026-07-22,15.07,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,6fccf99f09884126afd9d4c7629f658195b8f13e32623da9aff9b764aa656089,development_candidate; archive_file=VG3aaDpKe-I.mp4
vacuum-058,Vacuum,Samsung Jet™ Pet Vacuum Cleaner and Clean Station™ | Samsung UK,Internet Archive,https://archive.org/details/youtube-MGZnlbK30v4,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-MGZnlbK30v4,2026-07-22,14.98,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,6ab5e3c990b153723da99b47144065198673b7aa86c98d25bc45b7dea3b3a5de,development_candidate; archive_file=MGZnlbK30v4.mp4
vacuum-060,Vacuum,Energy efficient Digital Inverter Motor | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,https://archive.org/details/youtube-QpDibOca3Tc,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-QpDibOca3Tc,2026-07-22,28.47,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,5d98905d341e644a363656ef75c763ae0946a00e3099a28fa89041f8382bd305,development_candidate; archive_file=QpDibOca3Tc.mp4
