segment_id,record_id,start_seconds,end_seconds,text,language,language_probability,avg_log_probability,no_speech_probability,compression_ratio,words_json,model
pressure-010-asr-0040,pressure-010,233.940,240.280,taste test and yep that is really really salty otherwise this would be a,en,1.000000,-0.207682,0.010971,1.472441,"[{""start"":233.94,""end"":234.18,""word"":"" taste"",""probability"":0.994629},{""start"":234.18,""end"":234.42,""word"":"" test"",""probability"":0.978516},{""start"":234.42,""end"":235.18,""word"":"" and"",""probability"":0.878418},{""start"":235.18,""end"":236.78,""word"":"" yep"",""probability"":0.036316},{""start"":236.78,""end"":237.04,""word"":"" that"",""probability"":0.787109},{""start"":237.04,""end"":237.3,""word"":"" is"",""probability"":0.999023},{""start"":237.3,""end"":237.68,""word"":"" really"",""probability"":0.999023},{""start"":237.68,""end"":238.04,""word"":"" really"",""probability"":0.967285},{""start"":238.04,""end"":238.46,""word"":"" salty"",""probability"":0.99707},{""start"":238.46,""end"":239.54,""word"":"" otherwise"",""probability"":0.907715},{""start"":239.54,""end"":239.92,""word"":"" this"",""probability"":0.983887},{""start"":239.92,""end"":240.02,""word"":"" would"",""probability"":0.999512},{""start"":240.02,""end"":240.2,""word"":"" be"",""probability"":0.999512},{""start"":240.2,""end"":240.28,""word"":"" a"",""probability"":0.999512}]",large-v3
pressure-010-asr-0041,pressure-010,240.280,242.260,perfectly good pot of mac and cheese,en,1.000000,-0.207682,0.010971,1.472441,"[{""start"":240.28,""end"":240.62,""word"":"" perfectly"",""probability"":0.99707},{""start"":240.62,""end"":240.96,""word"":"" good"",""probability"":0.998535},{""start"":240.96,""end"":241.46,""word"":"" pot"",""probability"":0.899414},{""start"":241.46,""end"":241.7,""word"":"" of"",""probability"":0.993652},{""start"":241.7,""end"":241.84,""word"":"" mac"",""probability"":0.891602},{""start"":241.84,""end"":242.04,""word"":"" and"",""probability"":0.958008},{""start"":242.04,""end"":242.26,""word"":"" cheese"",""probability"":0.998535}]",large-v3
pressure-011-asr-0001,pressure-011,14.700,20.660,"Hi, so today we'll be making Instapot Pulled Pork, but first we're going to talk about two cuts of meat we have.",en,0.995605,-0.141121,0.016586,1.770318,"[{""start"":14.7,""end"":15.08,""word"":"" Hi,"",""probability"":0.781738},{""start"":15.22,""end"":15.66,""word"":"" so"",""probability"":0.959961},{""start"":15.66,""end"":15.96,""word"":"" today"",""probability"":0.995605},{""start"":15.96,""end"":16.16,""word"":"" we'll"",""probability"":0.950439},{""start"":16.16,""end"":16.22,""word"":"" be"",""probability"":0.998535},{""start"":16.22,""end"":16.52,""word"":"" making"",""probability"":0.998535},{""start"":16.52,""end"":17.18,""word"":"" Instapot"",""probability"":0.684204},{""start"":17.18,""end"":17.58,""word"":"" Pulled"",""probability"":0.800781},{""start"":17.58,""end"":17.68,""word"":"" Pork,"",""probability"":0.975098},{""start"":17.94,""end"":18.38,""word"":"" but"",""probability"":0.997559},{""start"":18.38,""end"":18.64,""word"":"" first"",""probability"":0.999023},{""start"":18.64,""end"":18.86,""word"":"" we're"",""probability"":0.973145},{""start"":18.86,""end"":18.98,""word"":"" going"",""probability"":0.998535},{""start"":18.98,""end"":19.16,""word"":"" to"",""probability"":0.999023},{""start"":19.16,""end"":19.36,""word"":"" talk"",""probability"":0.999023},{""start"":19.36,""end"":19.56,""word"":"" about"",""probability"":0.999512},{""start"":19.56,""end"":19.86,""word"":"" two"",""probability"":0.941406},{""start"":19.86,""end"":20.08,""word"":"" cuts"",""probability"":0.998047},{""start"":20.08,""end"":20.2,""word"":"" of"",""probability"":0.999512},{""start"":20.2,""end"":20.36,""word"":"" meat"",""probability"":0.998047},{""start"":20.36,""end"":20.44,""word"":"" we"",""probability"":0.987793},{""start"":20.44,""end"":20.66,""word"":"" have."",""probability"":0.999023}]",large-v3
pressure-011-asr-0002,pressure-011,21.000,26.040,"So this recipe traditionally calls for pork loin, but today we're going to use the pork shoulder.",en,0.995605,-0.141121,0.016586,1.770318,"[{""start"":21.0,""end"":21.34,""word"":"" So"",""probability"":0.972168},{""start"":21.34,""end"":21.52,""word"":"" this"",""probability"":0.939453},{""start"":21.52,""end"":21.86,""word"":"" recipe"",""probability"":0.999512},{""start"":21.86,""end"":22.34,""word"":"" traditionally"",""probability"":0.993164},{""start"":22.34,""end"":22.8,""word"":"" calls"",""probability"":0.995605},{""start"":22.8,""end"":23.16,""word"":"" for"",""probability"":0.999512},{""start"":23.16,""end"":23.88,""word"":"" pork"",""probability"":0.986328},{""start"":23.88,""end"":24.12,""word"":"" loin,"",""probability"":0.999512},{""start"":24.32,""end"":24.74,""word"":"" but"",""probability"":0.999512},{""start"":24.74,""end"":24.96,""word"":"" today"",""probability"":1.0},{""start"":24.96,""end"":25.16,""word"":"" we're"",""probability"":0.997559},{""start"":25.16,""end"":25.18,""word"":"" going"",""probability"":0.918457},{""start"":25.18,""end"":25.26,""word"":"" to"",""probability"":0.999512},{""start"":25.26,""end"":25.46,""word"":"" use"",""probability"":0.999512},{""start"":25.46,""end"":25.58,""word"":"" the"",""probability"":0.724121},{""start"":25.58,""end"":25.76,""word"":"" pork"",""probability"":0.997559},{""start"":25.76,""end"":26.04,""word"":"" shoulder."",""probability"":0.998535}]",large-v3
pressure-011-asr-0003,pressure-011,26.720,33.740,The reason being is that pork shoulder just tends to be a more tender piece of meat after it's done cooking to doneness.,en,0.995605,-0.141121,0.016586,1.770318,"[{""start"":26.72,""end"":27.16,""word"":"" The"",""probability"":0.993652},{""start"":27.16,""end"":27.44,""word"":"" reason"",""probability"":1.0},{""start"":27.44,""end"":27.74,""word"":"" being"",""probability"":0.999512},{""start"":27.74,""end"":27.94,""word"":"" is"",""probability"":0.993652},{""start"":27.94,""end"":28.04,""word"":"" that"",""probability"":0.999023},{""start"":28.04,""end"":28.34,""word"":"" pork"",""probability"":0.998047},{""start"":28.34,""end"":28.64,""word"":"" shoulder"",""probability"":0.999512},{""start"":28.64,""end"":28.88,""word"":"" just"",""probability"":0.998047},{""start"":28.88,""end"":29.1,""word"":"" tends"",""probability"":0.999512},{""start"":29.1,""end"":29.24,""word"":"" to"",""probability"":1.0},{""start"":29.24,""end"":29.4,""word"":"" be"",""probability"":1.0},{""start"":29.4,""end"":29.52,""word"":"" a"",""probability"":0.999023},{""start"":29.52,""end"":29.76,""word"":"" more"",""probability"":0.999512},{""start"":29.76,""end"":30.12,""word"":"" tender"",""probability"":1.0},{""start"":30.12,""end"":30.38,""word"":"" piece"",""probability"":1.0},{""start"":30.38,""end"":30.6,""word"":"" of"",""probability"":1.0},{""start"":30.6,""end"":30.8,""word"":"" meat"",""probability"":1.0},{""start"":30.8,""end"":31.46,""word"":"" after"",""probability"":0.991211},{""start"":31.46,""end"":31.78,""word"":"" it's"",""probability"":0.998779},{""start"":31.78,""end"":31.92,""word"":"" done"",""probability"":0.999023},{""start"":31.92,""end"":32.3,""word"":"" cooking"",""probability"":0.999512},{""start"":32.3,""end"":32.54,""word"":"" to"",""probability"":0.98877},{""start"":32.54,""end"":33.74,""word"":"" doneness."",""probability"":0.996338}]",large-v3
pressure-011-asr-0004,pressure-011,34.080,38.140,"Pork shoulder can also be used for any type of stew that you would like or any type of soup,",en,0.995605,-0.141121,0.016586,1.770318,"[{""start"":34.08,""end"":34.52,""word"":"" Pork"",""probability"":0.997559},{""start"":34.52,""end"":34.8,""word"":"" shoulder"",""probability"":0.999512},{""start"":34.8,""end"":34.98,""word"":"" can"",""probability"":0.999512},{""start"":34.98,""end"":35.18,""word"":"" also"",""probability"":0.999512},{""start"":35.18,""end"":35.3,""word"":"" be"",""probability"":1.0},{""start"":35.3,""end"":35.5,""word"":"" used"",""probability"":1.0},{""start"":35.5,""end"":35.66,""word"":"" for"",""probability"":1.0},{""start"":35.66,""end"":35.78,""word"":"" any"",""probability"":1.0},{""start"":35.78,""end"":35.94,""word"":"" type"",""probability"":0.998535},{""start"":35.94,""end"":36.1,""word"":"" of"",""probability"":1.0},{""start"":36.1,""end"":36.36,""word"":"" stew"",""probability"":0.999512},{""start"":36.36,""end"":36.6,""word"":"" that"",""probability"":0.998535},{""start"":36.6,""end"":36.7,""word"":"" you"",""probability"":1.0},{""start"":36.7,""end"":36.82,""word"":"" would"",""probability"":0.999512},{""start"":36.82,""end"":37.18,""word"":"" like"",""probability"":1.0},{""start"":37.18,""end"":37.38,""word"":"" or"",""probability"":0.792969},{""start"":37.38,""end"":37.54,""word"":"" any"",""probability"":1.0},{""start"":37.54,""end"":37.7,""word"":"" type"",""probability"":0.999023},{""start"":37.7,""end"":37.84,""word"":"" of"",""probability"":0.999512},{""start"":37.84,""end"":38.14,""word"":"" soup,"",""probability"":0.999023}]",large-v3
pressure-011-asr-0005,pressure-011,38.260,43.260,and it gives it that really hearty umami flavor that we really enjoy eating.,en,0.995605,-0.141121,0.016586,1.770318,"[{""start"":38.26,""end"":38.6,""word"":"" and"",""probability"":0.999512},{""start"":38.6,""end"":38.7,""word"":"" it"",""probability"":0.999512},{""start"":38.7,""end"":38.86,""word"":"" gives"",""probability"":0.999512},{""start"":38.86,""end"":38.96,""word"":"" it"",""probability"":0.999512},{""start"":38.96,""end"":39.08,""word"":"" that"",""probability"":0.999512},{""start"":39.08,""end"":39.44,""word"":"" really"",""probability"":0.999512},{""start"":39.44,""end"":39.96,""word"":"" hearty"",""probability"":0.934326},{""start"":39.96,""end"":41.5,""word"":"" umami"",""probability"":0.973877},{""start"":41.5,""end"":41.92,""word"":"" flavor"",""probability"":0.758789},{""start"":41.92,""end"":42.26,""word"":"" that"",""probability"":0.999023},{""start"":42.26,""end"":42.42,""word"":"" we"",""probability"":1.0},{""start"":42.42,""end"":42.62,""word"":"" really"",""probability"":0.999512},{""start"":42.62,""end"":42.92,""word"":"" enjoy"",""probability"":0.999512},{""start"":42.92,""end"":43.26,""word"":"" eating."",""probability"":0.999023}]",large-v3
pressure-011-asr-0006,pressure-011,43.260,50.980,pork loin tends to be leaner since the pig isn't using it as much but the pig is definitely always,en,0.995605,-0.125260,0.003763,1.692982,"[{""start"":43.26,""end"":44.18,""word"":"" pork"",""probability"":0.134033},{""start"":44.18,""end"":44.58,""word"":"" loin"",""probability"":0.954102},{""start"":44.58,""end"":44.94,""word"":"" tends"",""probability"":0.980957},{""start"":44.94,""end"":45.16,""word"":"" to"",""probability"":0.999023},{""start"":45.16,""end"":45.34,""word"":"" be"",""probability"":0.99707},{""start"":45.34,""end"":46.52,""word"":"" leaner"",""probability"":0.976074},{""start"":46.52,""end"":47.3,""word"":"" since"",""probability"":0.86377},{""start"":47.3,""end"":47.52,""word"":"" the"",""probability"":0.98584},{""start"":47.52,""end"":47.82,""word"":"" pig"",""probability"":0.933105},{""start"":47.82,""end"":48.14,""word"":"" isn't"",""probability"":0.994629},{""start"":48.14,""end"":48.42,""word"":"" using"",""probability"":0.999023},{""start"":48.42,""end"":48.54,""word"":"" it"",""probability"":0.726074},{""start"":48.54,""end"":48.68,""word"":"" as"",""probability"":0.995605},{""start"":48.68,""end"":48.94,""word"":"" much"",""probability"":0.999512},{""start"":48.94,""end"":49.38,""word"":"" but"",""probability"":0.787109},{""start"":49.38,""end"":49.56,""word"":"" the"",""probability"":0.996582},{""start"":49.56,""end"":49.9,""word"":"" pig"",""probability"":0.991699},{""start"":49.9,""end"":50.1,""word"":"" is"",""probability"":0.996094},{""start"":50.1,""end"":50.48,""word"":"" definitely"",""probability"":0.93457},{""start"":50.48,""end"":50.98,""word"":"" always"",""probability"":0.992676}]",large-v3
pressure-011-asr-0007,pressure-011,50.980,55.980,using the Boston butt or pork shoulder now to begin with this recipe we're gonna open up our,en,0.995605,-0.125260,0.003763,1.692982,"[{""start"":50.98,""end"":51.42,""word"":"" using"",""probability"":0.999023},{""start"":51.42,""end"":51.6,""word"":"" the"",""probability"":0.983887},{""start"":51.6,""end"":52.12,""word"":"" Boston"",""probability"":0.572266},{""start"":52.12,""end"":52.38,""word"":"" butt"",""probability"":0.820312},{""start"":52.38,""end"":52.52,""word"":"" or"",""probability"":0.962402},{""start"":52.52,""end"":52.76,""word"":"" pork"",""probability"":0.98291},{""start"":52.76,""end"":53.04,""word"":"" shoulder"",""probability"":0.996094},{""start"":53.04,""end"":53.92,""word"":"" now"",""probability"":0.616699},{""start"":53.92,""end"":54.12,""word"":"" to"",""probability"":0.992676},{""start"":54.12,""end"":54.34,""word"":"" begin"",""probability"":0.999023},{""start"":54.34,""end"":54.52,""word"":"" with"",""probability"":0.999512},{""start"":54.52,""end"":54.7,""word"":"" this"",""probability"":0.993652},{""start"":54.7,""end"":54.96,""word"":"" recipe"",""probability"":0.999023},{""start"":54.96,""end"":55.28,""word"":"" we're"",""probability"":0.991943},{""start"":55.28,""end"":55.4,""word"":"" gonna"",""probability"":0.503418},{""start"":55.4,""end"":55.74,""word"":"" open"",""probability"":0.999512},{""start"":55.74,""end"":55.88,""word"":"" up"",""probability"":0.995605},{""start"":55.88,""end"":55.98,""word"":"" our"",""probability"":0.993164}]",large-v3
pressure-011-asr-0008,pressure-011,55.980,68.240,instant pot and we'll place that in there and then we're going to add onions chili pepper apple cider,en,0.995605,-0.125260,0.003763,1.692982,"[{""start"":55.98,""end"":56.18,""word"":"" instant"",""probability"":0.520996},{""start"":56.18,""end"":56.44,""word"":"" pot"",""probability"":0.982422},{""start"":56.44,""end"":57.36,""word"":"" and"",""probability"":0.987305},{""start"":59.32,""end"":59.48,""word"":"" we'll"",""probability"":0.99585},{""start"":59.48,""end"":59.8,""word"":"" place"",""probability"":0.999512},{""start"":59.8,""end"":61.08,""word"":"" that"",""probability"":0.997559},{""start"":61.08,""end"":61.32,""word"":"" in"",""probability"":1.0},{""start"":61.32,""end"":61.48,""word"":"" there"",""probability"":1.0},{""start"":61.48,""end"":62.44,""word"":"" and"",""probability"":0.996582},{""start"":62.44,""end"":62.6,""word"":"" then"",""probability"":0.999023},{""start"":62.6,""end"":62.78,""word"":"" we're"",""probability"":0.999756},{""start"":62.78,""end"":62.86,""word"":"" going"",""probability"":0.999023},{""start"":62.86,""end"":63.0,""word"":"" to"",""probability"":0.999512},{""start"":63.0,""end"":63.24,""word"":"" add"",""probability"":1.0},{""start"":63.24,""end"":63.88,""word"":"" onions"",""probability"":0.961426},{""start"":63.88,""end"":65.16,""word"":"" chili"",""probability"":0.598633},{""start"":66.66,""end"":67.04,""word"":"" pepper"",""probability"":0.993164},{""start"":67.04,""end"":67.96,""word"":"" apple"",""probability"":0.939941},{""start"":67.96,""end"":68.24,""word"":"" cider"",""probability"":0.999023}]",large-v3
pressure-011-asr-0009,pressure-011,68.240,74.980,vinegar brown sugar and our Campbell's roasted red pepper soup and when you add all of those,en,0.995605,-0.125260,0.003763,1.692982,"[{""start"":68.24,""end"":68.58,""word"":"" vinegar"",""probability"":0.999512},{""start"":68.58,""end"":69.44,""word"":"" brown"",""probability"":0.969238},{""start"":69.44,""end"":69.74,""word"":"" sugar"",""probability"":0.999512},{""start"":69.74,""end"":70.52,""word"":"" and"",""probability"":0.997559},{""start"":70.52,""end"":70.7,""word"":"" our"",""probability"":0.990234},{""start"":70.7,""end"":71.24,""word"":"" Campbell's"",""probability"":0.890381},{""start"":71.24,""end"":71.44,""word"":"" roasted"",""probability"":0.994629},{""start"":71.44,""end"":71.84,""word"":"" red"",""probability"":0.996582},{""start"":71.84,""end"":72.14,""word"":"" pepper"",""probability"":0.996582},{""start"":72.14,""end"":72.5,""word"":"" soup"",""probability"":0.988281},{""start"":72.5,""end"":73.64,""word"":"" and"",""probability"":0.985352},{""start"":73.64,""end"":74.2,""word"":"" when"",""probability"":0.999512},{""start"":74.2,""end"":74.3,""word"":"" you"",""probability"":0.999512},{""start"":74.3,""end"":74.48,""word"":"" add"",""probability"":0.999512},{""start"":74.48,""end"":74.7,""word"":"" all"",""probability"":0.999512},{""start"":74.7,""end"":74.82,""word"":"" of"",""probability"":0.999023},{""start"":74.82,""end"":74.98,""word"":"" those"",""probability"":0.999023}]",large-v3
pressure-011-asr-0010,pressure-011,74.980,78.980,in then that'll really help to break down the protein and really introduce,en,0.995605,-0.105249,0.003824,1.726027,"[{""start"":74.98,""end"":75.26,""word"":"" in"",""probability"":0.602051},{""start"":75.26,""end"":75.86,""word"":"" then"",""probability"":0.687988},{""start"":75.86,""end"":76.14,""word"":"" that'll"",""probability"":0.764893},{""start"":76.14,""end"":76.38,""word"":"" really"",""probability"":0.999512},{""start"":76.38,""end"":76.6,""word"":"" help"",""probability"":0.995117},{""start"":76.6,""end"":76.8,""word"":"" to"",""probability"":0.998535},{""start"":76.8,""end"":77.0,""word"":"" break"",""probability"":0.998047},{""start"":77.0,""end"":77.34,""word"":"" down"",""probability"":0.999512},{""start"":77.34,""end"":77.6,""word"":"" the"",""probability"":0.999023},{""start"":77.6,""end"":77.98,""word"":"" protein"",""probability"":0.999512},{""start"":77.98,""end"":78.32,""word"":"" and"",""probability"":0.989258},{""start"":78.32,""end"":78.56,""word"":"" really"",""probability"":0.998535},{""start"":78.56,""end"":78.98,""word"":"" introduce"",""probability"":0.994629}]",large-v3
pressure-011-asr-0011,pressure-011,78.980,84.680,some rich flavors to the pulled pork so now we're going to cook our pulled pork,en,0.995605,-0.105249,0.003824,1.726027,"[{""start"":78.98,""end"":79.22,""word"":"" some"",""probability"":0.997559},{""start"":79.22,""end"":79.4,""word"":"" rich"",""probability"":0.998535},{""start"":79.4,""end"":79.82,""word"":"" flavors"",""probability"":0.883789},{""start"":79.82,""end"":80.38,""word"":"" to"",""probability"":0.998047},{""start"":80.38,""end"":80.56,""word"":"" the"",""probability"":0.999023},{""start"":80.56,""end"":80.72,""word"":"" pulled"",""probability"":0.986816},{""start"":80.72,""end"":80.9,""word"":"" pork"",""probability"":0.995117},{""start"":80.9,""end"":81.96,""word"":"" so"",""probability"":0.150024},{""start"":81.96,""end"":82.74,""word"":"" now"",""probability"":0.995605},{""start"":82.74,""end"":83.0,""word"":"" we're"",""probability"":0.999023},{""start"":83.0,""end"":83.14,""word"":"" going"",""probability"":0.999512},{""start"":83.14,""end"":83.32,""word"":"" to"",""probability"":1.0},{""start"":83.32,""end"":83.58,""word"":"" cook"",""probability"":0.998535},{""start"":83.58,""end"":83.88,""word"":"" our"",""probability"":0.999023},{""start"":83.88,""end"":84.36,""word"":"" pulled"",""probability"":0.984375},{""start"":84.36,""end"":84.68,""word"":"" pork"",""probability"":0.998047}]",large-v3
pressure-011-asr-0012,pressure-011,84.680,89.660,so the only way to do that on the instant pot and it's very simple you,en,0.995605,-0.105249,0.003824,1.726027,"[{""start"":84.68,""end"":85.66,""word"":"" so"",""probability"":0.945801},{""start"":85.66,""end"":85.84,""word"":"" the"",""probability"":0.999512},{""start"":85.84,""end"":86.02,""word"":"" only"",""probability"":1.0},{""start"":86.02,""end"":86.22,""word"":"" way"",""probability"":1.0},{""start"":86.22,""end"":86.34,""word"":"" to"",""probability"":1.0},{""start"":86.34,""end"":86.48,""word"":"" do"",""probability"":1.0},{""start"":86.48,""end"":86.7,""word"":"" that"",""probability"":0.999512},{""start"":86.7,""end"":87.26,""word"":"" on"",""probability"":0.995117},{""start"":87.26,""end"":87.42,""word"":"" the"",""probability"":0.959961},{""start"":87.42,""end"":87.62,""word"":"" instant"",""probability"":0.463379},{""start"":87.62,""end"":87.9,""word"":"" pot"",""probability"":0.969238},{""start"":87.9,""end"":88.14,""word"":"" and"",""probability"":0.981934},{""start"":88.14,""end"":88.26,""word"":"" it's"",""probability"":0.955078},{""start"":88.26,""end"":88.44,""word"":"" very"",""probability"":1.0},{""start"":88.44,""end"":88.86,""word"":"" simple"",""probability"":0.998047},{""start"":88.86,""end"":89.66,""word"":"" you"",""probability"":0.97168}]",large-v3
pressure-011-asr-0013,pressure-011,89.660,96.600,click you press on pressure cook and the recipe traditionally calls for 40,en,0.995605,-0.105249,0.003824,1.726027,"[{""start"":89.66,""end"":89.98,""word"":"" click"",""probability"":0.995117},{""start"":89.98,""end"":91.14,""word"":"" you"",""probability"":0.987793},{""start"":91.14,""end"":91.46,""word"":"" press"",""probability"":0.998047},{""start"":91.46,""end"":91.66,""word"":"" on"",""probability"":0.997559},{""start"":91.66,""end"":91.94,""word"":"" pressure"",""probability"":0.992188},{""start"":91.94,""end"":92.26,""word"":"" cook"",""probability"":0.955566},{""start"":92.26,""end"":93.98,""word"":"" and"",""probability"":0.993164},{""start"":93.98,""end"":94.76,""word"":"" the"",""probability"":0.995117},{""start"":94.76,""end"":95.16,""word"":"" recipe"",""probability"":0.989746},{""start"":95.16,""end"":95.48,""word"":"" traditionally"",""probability"":0.970703},{""start"":95.48,""end"":96.0,""word"":"" calls"",""probability"":0.98877},{""start"":96.0,""end"":96.28,""word"":"" for"",""probability"":0.999023},{""start"":96.28,""end"":96.6,""word"":"" 40"",""probability"":0.937988}]",large-v3
pressure-011-asr-0014,pressure-011,96.600,99.820,minutes if you're using the pork loin but since we're doing the shoulder that,en,0.995605,-0.105249,0.003824,1.726027,"[{""start"":96.6,""end"":96.88,""word"":"" minutes"",""probability"":0.998535},{""start"":96.88,""end"":97.12,""word"":"" if"",""probability"":0.996094},{""start"":97.12,""end"":97.28,""word"":"" you're"",""probability"":0.998535},{""start"":97.28,""end"":97.42,""word"":"" using"",""probability"":1.0},{""start"":97.42,""end"":97.54,""word"":"" the"",""probability"":0.896973},{""start"":97.54,""end"":97.72,""word"":"" pork"",""probability"":0.995117},{""start"":97.72,""end"":97.92,""word"":"" loin"",""probability"":0.991211},{""start"":97.92,""end"":98.52,""word"":"" but"",""probability"":0.99707},{""start"":98.52,""end"":98.8,""word"":"" since"",""probability"":0.998047},{""start"":98.8,""end"":98.98,""word"":"" we're"",""probability"":0.994141},{""start"":98.98,""end"":99.12,""word"":"" doing"",""probability"":0.999512},{""start"":99.12,""end"":99.26,""word"":"" the"",""probability"":0.777832},{""start"":99.26,""end"":99.52,""word"":"" shoulder"",""probability"":0.972656},{""start"":99.52,""end"":99.82,""word"":"" that"",""probability"":0.995605}]",large-v3
pressure-011-asr-0015,pressure-011,99.820,102.080,that tends to be a tougher cut of meat.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":99.82,""end"":99.82,""word"":"" that"",""probability"":0.367432},{""start"":99.82,""end"":99.96,""word"":"" tends"",""probability"":0.684082},{""start"":99.96,""end"":100.06,""word"":"" to"",""probability"":0.998535},{""start"":100.06,""end"":100.16,""word"":"" be"",""probability"":0.998535},{""start"":100.16,""end"":100.24,""word"":"" a"",""probability"":0.995117},{""start"":100.24,""end"":100.6,""word"":"" tougher"",""probability"":0.995605},{""start"":100.6,""end"":101.62,""word"":"" cut"",""probability"":0.975098},{""start"":101.62,""end"":101.82,""word"":"" of"",""probability"":0.999023},{""start"":101.82,""end"":102.08,""word"":"" meat."",""probability"":0.999023}]",large-v3
pressure-011-asr-0016,pressure-011,102.480,104.020,And we want it to be very tender.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":102.48,""end"":102.84,""word"":"" And"",""probability"":0.882324},{""start"":102.84,""end"":103.02,""word"":"" we"",""probability"":0.980469},{""start"":103.02,""end"":103.18,""word"":"" want"",""probability"":0.963379},{""start"":103.18,""end"":103.26,""word"":"" it"",""probability"":0.997559},{""start"":103.26,""end"":103.34,""word"":"" to"",""probability"":0.998535},{""start"":103.34,""end"":103.42,""word"":"" be"",""probability"":0.999023},{""start"":103.42,""end"":103.64,""word"":"" very"",""probability"":0.998047},{""start"":103.64,""end"":104.02,""word"":"" tender."",""probability"":0.999512}]",large-v3
pressure-011-asr-0017,pressure-011,105.940,108.720,We're gonna turn it on and set it to an hour.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":105.94,""end"":106.3,""word"":"" We're"",""probability"":0.871826},{""start"":106.3,""end"":106.34,""word"":"" gonna"",""probability"":0.739258},{""start"":106.34,""end"":106.6,""word"":"" turn"",""probability"":0.998047},{""start"":106.6,""end"":106.72,""word"":"" it"",""probability"":0.998535},{""start"":106.72,""end"":106.94,""word"":"" on"",""probability"":0.998535},{""start"":106.94,""end"":107.48,""word"":"" and"",""probability"":0.83252},{""start"":107.48,""end"":107.7,""word"":"" set"",""probability"":0.998047},{""start"":107.7,""end"":107.82,""word"":"" it"",""probability"":0.998047},{""start"":107.82,""end"":108.0,""word"":"" to"",""probability"":0.998535},{""start"":108.0,""end"":108.4,""word"":"" an"",""probability"":0.996094},{""start"":108.4,""end"":108.72,""word"":"" hour."",""probability"":0.999023}]",large-v3
pressure-011-asr-0018,pressure-011,109.900,111.120,"And now that it's on an hour,",en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":109.9,""end"":110.26,""word"":"" And"",""probability"":0.989746},{""start"":110.26,""end"":110.42,""word"":"" now"",""probability"":0.995605},{""start"":110.42,""end"":110.54,""word"":"" that"",""probability"":0.916992},{""start"":110.54,""end"":110.68,""word"":"" it's"",""probability"":0.757812},{""start"":110.68,""end"":110.76,""word"":"" on"",""probability"":0.992676},{""start"":110.76,""end"":110.86,""word"":"" an"",""probability"":0.987793},{""start"":110.86,""end"":111.12,""word"":"" hour,"",""probability"":0.999023}]",large-v3
pressure-011-asr-0019,pressure-011,111.160,112.560,we just have to wait to hear the beep.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":111.16,""end"":111.24,""word"":"" we"",""probability"":0.513184},{""start"":111.24,""end"":111.38,""word"":"" just"",""probability"":0.980957},{""start"":111.38,""end"":111.52,""word"":"" have"",""probability"":0.997559},{""start"":111.52,""end"":111.64,""word"":"" to"",""probability"":0.998535},{""start"":111.64,""end"":111.8,""word"":"" wait"",""probability"":0.999023},{""start"":111.8,""end"":111.98,""word"":"" to"",""probability"":0.959961},{""start"":111.98,""end"":112.24,""word"":"" hear"",""probability"":0.996094},{""start"":112.24,""end"":112.36,""word"":"" the"",""probability"":0.999023},{""start"":112.36,""end"":112.56,""word"":"" beep."",""probability"":0.816406}]",large-v3
pressure-011-asr-0020,pressure-011,119.320,120.720,And you see the on signal.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":119.32,""end"":119.68,""word"":"" And"",""probability"":0.981934},{""start"":119.68,""end"":119.82,""word"":"" you"",""probability"":0.994629},{""start"":119.82,""end"":119.96,""word"":"" see"",""probability"":0.992676},{""start"":119.96,""end"":120.1,""word"":"" the"",""probability"":0.997559},{""start"":120.1,""end"":120.3,""word"":"" on"",""probability"":0.86084},{""start"":120.3,""end"":120.72,""word"":"" signal."",""probability"":0.995605}]",large-v3
pressure-011-asr-0021,pressure-011,121.300,123.300,"And now that our pressure cooker is on,",en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":121.3,""end"":121.66,""word"":"" And"",""probability"":0.994141},{""start"":121.66,""end"":121.82,""word"":"" now"",""probability"":0.997559},{""start"":121.82,""end"":121.98,""word"":"" that"",""probability"":0.98584},{""start"":121.98,""end"":122.22,""word"":"" our"",""probability"":0.987305},{""start"":122.22,""end"":122.56,""word"":"" pressure"",""probability"":0.995605},{""start"":122.56,""end"":122.8,""word"":"" cooker"",""probability"":0.996094},{""start"":122.8,""end"":123.0,""word"":"" is"",""probability"":0.987793},{""start"":123.0,""end"":123.3,""word"":"" on,"",""probability"":0.999512}]",large-v3
pressure-011-asr-0022,pressure-011,123.380,124.800,we can go away for an hour.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":123.38,""end"":123.52,""word"":"" we"",""probability"":0.983887},{""start"":123.52,""end"":123.68,""word"":"" can"",""probability"":0.999023},{""start"":123.68,""end"":123.96,""word"":"" go"",""probability"":0.998535},{""start"":123.96,""end"":124.18,""word"":"" away"",""probability"":0.997559},{""start"":124.18,""end"":124.38,""word"":"" for"",""probability"":0.999023},{""start"":124.38,""end"":124.52,""word"":"" an"",""probability"":0.997559},{""start"":124.52,""end"":124.8,""word"":"" hour."",""probability"":1.0}]",large-v3
