evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,vlm_caption_ids,metadata_json
printer-030-ocr-01842,printer-030,frame_text,310.000,310.000,NPOSBak,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999368,,printer-030-ocr-01842,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[180.0,120.0],[220.0,120.0],[220.0,130.0],[180.0,130.0]]}"
printer-030-ocr-01843,printer-030,frame_text,310.000,310.000,PerfLogs,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.994044,,printer-030-ocr-01843,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[180.0,136.0],[215.0,136.0],[215.0,147.0],[180.0,147.0]]}"
printer-030-ocr-01844,printer-030,frame_text,310.000,310.000,Program Files,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.989185,,printer-030-ocr-01844,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[181.0,151.0],[234.0,151.0],[234.0,161.0],[181.0,161.0]]}"
printer-030-ocr-01845,printer-030,frame_text,310.000,310.000,Net Protector,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.976932,,printer-030-ocr-01845,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[0.0,166.0],[45.0,166.0],[45.0,176.0],[0.0,176.0]]}"
printer-030-ocr-01846,printer-030,frame_text,310.000,310.000,2020,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999760,,printer-030-ocr-01846,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[14.0,175.0],[33.0,175.0],[33.0,186.0],[14.0,186.0]]}"
printer-030-ocr-01847,printer-030,frame_text,310.000,310.000,Microsoft,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.997931,,printer-030-ocr-01847,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[52.0,166.0],[87.0,166.0],[87.0,176.0],[52.0,176.0]]}"
printer-030-ocr-01848,printer-030,frame_text,310.000,310.000,Edge,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.950988,,printer-030-ocr-01848,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[59.0,175.0],[79.0,175.0],[79.0,187.0],[59.0,187.0]]}"
printer-030-ocr-01849,printer-030,frame_text,310.000,310.000,Program Files (),data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.963356,,printer-030-ocr-01849,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[181.0,167.0],[241.0,167.0],[241.0,178.0],[181.0,178.0]]}"
printer-030-ocr-01850,printer-030,frame_text,310.000,310.000,Users,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999808,,printer-030-ocr-01850,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[180.0,182.0],[205.0,182.0],[205.0,193.0],[180.0,193.0]]}"
printer-030-ocr-01851,printer-030,frame_text,310.000,310.000,Public,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999587,,printer-030-ocr-01851,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[192.0,198.0],[217.0,198.0],[217.0,209.0],[192.0,209.0]]}"
printer-030-ocr-01852,printer-030,frame_text,310.000,310.000,SM TECHNK,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.978509,,printer-030-ocr-01852,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[193.0,214.0],[241.0,214.0],[241.0,224.0],[193.0,224.0]]}"
printer-030-ocr-01853,printer-030,frame_text,310.000,310.000,Dektop,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.841219,,printer-030-ocr-01853,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[8.0,229.0],[37.0,231.0],[36.0,242.0],[7.0,240.0]]}"
printer-030-ocr-01854,printer-030,frame_text,310.000,310.000,Newfolder,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.911520,,printer-030-ocr-01854,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[50.0,231.0],[89.0,231.0],[89.0,241.0],[50.0,241.0]]}"
printer-030-ocr-01855,printer-030,frame_text,310.000,310.000,Contacts,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999667,,printer-030-ocr-01855,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[194.0,229.0],[241.0,229.0],[241.0,240.0],[194.0,240.0]]}"
printer-030-ocr-01856,printer-030,frame_text,310.000,310.000,Document,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.991110,,printer-030-ocr-01856,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[800.0,239.0],[839.0,240.0],[839.0,250.0],[800.0,249.0]]}"
printer-030-ocr-01857,printer-030,frame_text,310.000,310.000,NewText,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999097,,printer-030-ocr-01857,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[803.0,231.0],[837.0,231.0],[837.0,241.0],[803.0,241.0]]}"
printer-030-ocr-01858,printer-030,frame_text,310.000,310.000,Desktop,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999008,,printer-030-ocr-01858,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[204.0,245.0],[239.0,245.0],[239.0,256.0],[204.0,256.0]]}"
printer-030-ocr-01859,printer-030,frame_text,310.000,310.000,Downloa,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.992359,,printer-030-ocr-01859,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[204.0,260.0],[241.0,260.0],[241.0,271.0],[204.0,271.0]]}"
printer-030-ocr-01860,printer-030,frame_text,310.000,310.000,Favorites,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999237,,printer-030-ocr-01860,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[205.0,276.0],[241.0,276.0],[241.0,287.0],[205.0,287.0]]}"
printer-030-ocr-01861,printer-030,frame_text,310.000,310.000,Stockby,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.904066,,printer-030-ocr-01861,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[7.0,296.0],[37.0,296.0],[37.0,307.0],[7.0,307.0]]}"
printer-030-ocr-01862,printer-030,frame_text,310.000,310.000,Conen dotch,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.608019,,printer-030-ocr-01862,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[46.0,296.0],[93.0,296.0],[93.0,306.0],[46.0,306.0]]}"
printer-030-ocr-01863,printer-030,frame_text,310.000,310.000,Links,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.972756,,printer-030-ocr-01863,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[207.0,293.0],[226.0,293.0],[226.0,301.0],[207.0,301.0]]}"
printer-030-ocr-01864,printer-030,frame_text,310.000,310.000,Airtel 4G,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.982506,,printer-030-ocr-01864,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[804.0,293.0],[836.0,295.0],[836.0,306.0],[803.0,304.0]]}"
printer-030-ocr-01865,printer-030,frame_text,310.000,310.000,Deae,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.743667,,printer-030-ocr-01865,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[7.0,304.0],[35.0,306.0],[34.0,317.0],[6.0,315.0]]}"
printer-030-ocr-01866,printer-030,frame_text,310.000,310.000,My Docu,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.923833,,printer-030-ocr-01866,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[203.0,308.0],[240.0,308.0],[240.0,318.0],[203.0,318.0]]}"
printer-030-ocr-01867,printer-030,frame_text,310.000,310.000,Hotsp.,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.977802,,printer-030-ocr-01867,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[805.0,305.0],[831.0,305.0],[831.0,316.0],[805.0,316.0]]}"
printer-030-ocr-01868,printer-030,frame_text,310.000,310.000,TulyERP9,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.784631,,printer-030-ocr-01868,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[5.0,361.0],[42.0,361.0],[42.0,371.0],[5.0,371.0]]}"
printer-030-ocr-01869,printer-030,frame_text,310.000,310.000,Ginon 52010,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.676702,,printer-030-ocr-01869,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[46.0,361.0],[94.0,361.0],[94.0,371.0],[46.0,371.0]]}"
printer-030-ocr-01870,printer-030,frame_text,310.000,310.000,Lenovo3,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.994547,,printer-030-ocr-01870,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[802.0,361.0],[837.0,361.0],[837.0,371.0],[802.0,371.0]]}"
printer-030-ocr-01871,printer-030,frame_text,310.000,310.000,10th Gc...,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.903433,,printer-030-ocr-01871,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[802.0,368.0],[837.0,370.0],[837.0,381.0],[801.0,379.0]]}"
printer-030-ocr-01872,printer-030,frame_text,310.000,310.000,Print,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999055,,printer-030-ocr-01872,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[699.0,395.0],[723.0,395.0],[723.0,406.0],[699.0,406.0]]}"
printer-030-ocr-01873,printer-030,frame_text,310.000,310.000,New Art,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.940776,,printer-030-ocr-01873,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[275.0,408.0],[307.0,410.0],[306.0,421.0],[274.0,419.0]]}"
printer-030-ocr-01874,printer-030,frame_text,310.000,310.000,Dowrio,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.726396,,printer-030-ocr-01874,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[5.0,434.0],[39.0,436.0],[38.0,447.0],[5.0,445.0]]}"
printer-030-ocr-01875,printer-030,frame_text,310.000,310.000,Internet,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.889502,,printer-030-ocr-01875,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[7.0,426.0],[37.0,426.0],[37.0,436.0],[7.0,436.0]]}"
printer-030-ocr-01876,printer-030,frame_text,310.000,310.000,i,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.925659,,printer-030-ocr-01876,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[118.0,428.0],[127.0,428.0],[127.0,437.0],[118.0,437.0]]}"
printer-030-ocr-01877,printer-030,frame_text,310.000,310.000,Guide Menu,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.995398,,printer-030-ocr-01877,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[287.0,430.0],[330.0,430.0],[330.0,440.0],[287.0,440.0]]}"
printer-030-ocr-01878,printer-030,frame_text,310.000,310.000,w,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.500378,,printer-030-ocr-01878,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[123.0,458.0],[143.0,458.0],[143.0,475.0],[123.0,475.0]]}"
printer-030-ocr-01879,printer-030,frame_text,310.000,310.000,EN,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999464,,printer-030-ocr-01879,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[717.0,461.0],[729.0,461.0],[729.0,469.0],[717.0,469.0]]}"
printer-030-ocr-01880,printer-030,frame_text,310.000,310.000,9:42 PM,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.993624,,printer-030-ocr-01880,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[804.0,456.0],[834.0,456.0],[834.0,467.0],[804.0,467.0]]}"
printer-030-ocr-01881,printer-030,frame_text,310.000,310.000,11/11/2020,data_video/processed/printer-030/clips/printer-030-scene-0015.mp4,data_video/keyframes/printer-030/frame_000062.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999812,,printer-030-ocr-01881,,"{""frame_id"":""frame_000062"",""ocr_version"":""PP-OCRv5"",""polygon"":[[800.0,467.0],[839.0,467.0],[839.0,477.0],[800.0,477.0]]}"
printer-030-ocr-01882,printer-030,frame_text,315.000,315.000,LibrariesDocuments,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.993106,,printer-030-ocr-01882,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[66.0,18.0],[159.0,18.0],[159.0,28.0],[66.0,28.0]]}"
printer-030-ocr-01883,printer-030,frame_text,315.000,315.000,Search Documents,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.992087,,printer-030-ocr-01883,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[706.0,18.0],[769.0,18.0],[769.0,28.0],[706.0,28.0]]}"
printer-030-ocr-01884,printer-030,frame_text,315.000,315.000,Org,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.912391,,printer-030-ocr-01884,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[11.0,41.0],[30.0,41.0],[30.0,48.0],[11.0,48.0]]}"
printer-030-ocr-01885,printer-030,frame_text,315.000,315.000,Preview,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.996759,,printer-030-ocr-01885,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[66.0,39.0],[110.0,39.0],[110.0,49.0],[66.0,49.0]]}"
printer-030-ocr-01886,printer-030,frame_text,315.000,315.000,Share with,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.983800,,printer-030-ocr-01886,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[134.0,39.0],[180.0,39.0],[180.0,49.0],[134.0,49.0]]}"
printer-030-ocr-01887,printer-030,frame_text,315.000,315.000,Print,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999689,,printer-030-ocr-01887,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[196.0,38.0],[216.0,38.0],[216.0,49.0],[196.0,49.0]]}"
printer-030-ocr-01888,printer-030,frame_text,315.000,315.000,E-mail,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.992548,,printer-030-ocr-01888,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[229.0,39.0],[256.0,39.0],[256.0,49.0],[229.0,49.0]]}"
printer-030-ocr-01889,printer-030,frame_text,315.000,315.000,New folder,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.997510,,printer-030-ocr-01889,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[270.0,39.0],[309.0,39.0],[309.0,49.0],[270.0,49.0]]}"
printer-030-ocr-01890,printer-030,frame_text,315.000,315.000,Favorites,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.997756,,printer-030-ocr-01890,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[10.0,59.0],[57.0,61.0],[56.0,72.0],[10.0,70.0]]}"
printer-030-ocr-01891,printer-030,frame_text,315.000,315.000,Documents library,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999313,,printer-030-ocr-01891,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[109.0,60.0],[208.0,60.0],[208.0,73.0],[109.0,73.0]]}"
printer-030-ocr-01892,printer-030,frame_text,315.000,315.000,Desktop,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.982909,,printer-030-ocr-01892,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[26.0,73.0],[61.0,75.0],[60.0,86.0],[25.0,84.0]]}"
printer-030-ocr-01893,printer-030,frame_text,315.000,315.000,Includes: 2 locations,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.973586,,printer-030-ocr-01893,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[109.0,73.0],[182.0,73.0],[182.0,83.0],[109.0,83.0]]}"
printer-030-ocr-01894,printer-030,frame_text,315.000,315.000,Arrange by:,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.968283,,printer-030-ocr-01894,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[753.0,66.0],[797.0,66.0],[797.0,76.0],[753.0,76.0]]}"
printer-030-ocr-01895,printer-030,frame_text,315.000,315.000,Folder,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.986629,,printer-030-ocr-01895,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[796.0,66.0],[830.0,66.0],[830.0,76.0],[796.0,76.0]]}"
printer-030-ocr-01896,printer-030,frame_text,315.000,315.000,Downloads,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.998203,,printer-030-ocr-01896,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[29.0,88.0],[70.0,88.0],[70.0,98.0],[29.0,98.0]]}"
printer-030-ocr-01897,printer-030,frame_text,315.000,315.000,OneDrive,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999506,,printer-030-ocr-01897,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[30.0,101.0],[63.0,101.0],[63.0,111.0],[30.0,111.0]]}"
printer-030-ocr-01898,printer-030,frame_text,315.000,315.000,aLibraries,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.974196,,printer-030-ocr-01898,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[11.0,127.0],[53.0,127.0],[53.0,137.0],[11.0,137.0]]}"
printer-030-ocr-01899,printer-030,frame_text,315.000,315.000,Documents,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.960393,,printer-030-ocr-01899,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[29.0,140.0],[71.0,140.0],[71.0,150.0],[29.0,150.0]]}"
printer-030-ocr-01900,printer-030,frame_text,315.000,315.000,PDF,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999782,,printer-030-ocr-01900,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[735.0,131.0],[761.0,131.0],[761.0,146.0],[735.0,146.0]]}"
printer-030-ocr-01901,printer-030,frame_text,315.000,315.000,Music,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999678,,printer-030-ocr-01901,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[29.0,153.0],[52.0,153.0],[52.0,164.0],[29.0,164.0]]}"
